STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE
48,Texas,482881,3,1,3H3V532C*GT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482894,2,1,1UYVS253*M3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482906,3,1,5V8VA532*GM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482921,2,1,1W1ZAF1A*8A******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482935,1,1,1JJV532W*9L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482948,2,1,1JJV532D*EL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482998,1,1,1W9TB432*BM257***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483005,1,1,1UYVS253*DM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483005,2,1,13N2532C*C1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483005,3,1,1UYVS253*AU******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483008,3,1,1GRAA062*6J******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483030,2,1,1UNST442*FS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483031,1,1,3H3C532K*PJ******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483039,2,1,4R7BU182*HT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483045,2,1,2M592161*M1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483064,1,1,3H3V532C*6T******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483066,2,1,1PLE0532*JP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483067,2,1,16VEX202*F2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483068,1,1,5WSABB23*KN******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483084,2,1,16VPX142*62******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483093,1,1,1JJV532D*EL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483094,1,1,1A911AB2*L1005***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483142,2,1,1K91A342*SF023***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483142,3,1,4R7GU242*KT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483143,2,1,1JJV532W*3L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483155,1,1,1UYVS253*L2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483155,2,1,1UYVS253*J7******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483162,2,1,1M91H432*KA211***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483173,2,1,1JJV532W*9L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483189,3,1,48X1F372*J1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483206,1,1,1DW1A532*PS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483215,2,1,575GB242*JT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483215,3,1,3H3V532C*MR******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483216,3,1,1JJV532D*GL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483223,1,1,1UYVS253*N2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483223,2,1,1GRAP062*FT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483228,2,1,1UYVS253*GU******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483241,2,1,1JJV532B*KL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483251,1,1,7F21B281*N2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483251,1,2,7F21A281*M2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483253,2,1,4YMKK081*A1******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,483256,2,1,1JJV532W*8L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483263,2,1,1JJV532W*3L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483272,2,1,1GRAA062*KT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483272,3,1,1UYVS253*H3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483277,2,1,1UYVS253*GM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483285,2,1,1GRAP062*GJ******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483293,1,1,1V9FC473*XN062***,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,483303,3,1,3H3V281C*AT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483303,3,2,1JJV281D*AL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483314,1,1,1W1MAFYW*YA******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483317,1,1,48X1F372*N1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483317,2,1,1UYVS253*J3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483322,1,1,5WWBC202*K6******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483322,2,1,1JJV532W*7L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483326,1,1,1JJV532D*GL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483326,2,1,1JJV532D*LL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483326,4,1,5V8VC532*JM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483326,6,1,1JJV532D*ML******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483330,2,1,10BFB720*VF******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,483333,1,1,1M91H432*JA211***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483345,2,1,558MEB02*LK******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,483359,1,1,5HTSN422*C5******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483377,2,1,5HTSA442*L7******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483386,2,1,1GRAA062*CB******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483408,1,1,1T9TA422*FB719***,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,483417,2,1,1UYVS253*L2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483425,1,1,1E9DM392*6T316***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483430,1,1,1UYVS253*N3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483439,2,1,16VGX252*H6******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483442,2,1,13N14820*H1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483456,1,1,1GRDM062*HH******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483468,2,1,3UTVS253*P8******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483471,1,1,1JJV532W*5L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483477,1,1,1JJV532W*6L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483498,1,1,3H6KF432*L3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483515,2,1,4YDTCMG1*NJ******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483527,2,1,48X1F372*H1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483532,1,1,1JJV532D*NL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483532,3,1,1UYVS253*J6******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483539,1,1,1GRAA062*3D******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483544,1,1,5RVSL101*CM******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,483544,4,1,13N24820*M1******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,483548,2,1,1JJV532W*6L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483554,1,1,1TTE532A*B3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483558,2,1,1PMKA442*L7******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483563,2,1,56EA54H2*HA******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483571,2,1,1UYVS257*EU******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483582,2,1,1JJV532D*LL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483593,1,1,1UYVS253*K2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483597,1,1,3UTVS253*N8******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483614,1,1,1S12E953*6E******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483630,1,1,1DW1A532*KS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483636,2,1,1JJV532W*7L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483658,1,1,1UYVS253*FM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483665,1,1,3H3V532C*LT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483671,1,1,3H3V532C*JT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483671,2,1,527SR532*MM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483702,2,1,4E7AA263*FA******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,483713,1,1,3H4SS422*K3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483728,1,1,1TTF4820*32******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483752,1,1,1UNST422*KL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483752,2,1,1GRAP561*9K******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483752,2,2,1JJV281W*6L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483779,2,1,1UYVS253*L2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483790,1,1,1DW1A532*NS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483798,1,1,1W92M482*HS077***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483815,2,1,1UYVS248*CM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483844,2,1,56EA53K2*NA******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483852,1,1,1M91H432*JA211***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483888,1,1,1JJV532W*3L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483924,4,1,1JJV532W*4L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483924,5,1,1JJV532D*NL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483936,2,1,56EA54H2*GA******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483940,2,1,3M9KS402*KL084***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483966,1,1,1UYVS253*7P******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483967,2,1,13N14820*K1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483977,1,1,1JJV532W*3L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483985,2,1,5LKL5856*F1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,483991,1,1,1GRAP062*KJ******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,484007,2,1,5HTPL442*E5******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,484010,2,1,1JJV532D*GL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,484016,2,1,1JJV532D*ML******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,484018,3,1,7KYFB452*PE******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,484021,1,1,1JJV532W*1L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,484045,2,1,5C2BF37B*PM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,484046,1,1,3BZJN382*JC******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,484049,1,1,12HMD615*8N******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,484088,1,1,3DG1S435*LG******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,484101,1,1,1DW1A532*CS******,2023-09-15 02:07:06,0,6,TRAILER
49,Utah,490113,1,1,1GRAA902*GB******,2023-09-15 02:07:06,0,6,TRAILER
49,Utah,490148,4,1,4Z1GF402*GS******,2023-09-15 02:07:06,0,6,TRAILER
49,Utah,490236,3,1,16VFX182*F4******,2023-09-15 02:07:06,0,6,TRAILER
49,Utah,490243,2,1,46UFU142*M1******,2023-09-15 02:07:06,0,6,TRAILER
49,Utah,490288,2,1,5DN15534*KB******,2023-09-15 02:07:06,0,6,TRAILER
50,Vermont,500012,2,1,1E1F9T38*FR******,2023-09-15 02:07:06,0,6,TRAILER
50,Vermont,500020,2,1,2TLPB8P3*NB******,2023-09-15 02:07:06,0,6,TRAILER
50,Vermont,500028,1,1,1GRDM962*1M******,2023-09-15 02:07:06,0,6,TRAILER
50,Vermont,500057,2,1,5HTAB432*17******,2023-09-15 02:07:06,0,6,TRAILER
50,Vermont,500070,2,1,1TTF482S*G3******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510034,1,1,1JJV532D*JL******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510037,1,1,1GRAA062*FE******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510037,2,1,1UYVS253*GM******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510096,2,1,1GRAP062*ET******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510150,2,1,1JJV532B*FL******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510150,3,1,1GRAA062*JT******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510209,3,1,1JJV532D*CL******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510262,2,1,1GRAA062*8G******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510510,1,1,5HTAB442*17******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510541,1,1,1M9BA422*X1435***,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510588,1,1,1UYVS253*6U******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510682,2,1,1JJV532B*BL******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510744,1,1,1JJV532D*KL******,2023-09-15 02:07:06,0,6,TRAILER
51,Virginia,510815,1,1,5C2BR40B*PM******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530005,2,1,1JJV482W*4L******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530022,1,2,3H3V281C*JT******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530034,2,1,1GRAA962*3W******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530040,2,1,13N1482C*G1******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530102,2,1,1UYVS253*BU******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530111,1,1,1JJV281D*CL******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530111,1,2,1JJV281W*9L******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530138,2,1,1JJV532W*8L******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530146,1,1,5V8VC281*NM******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530149,3,1,LJRC5426*G1******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530155,2,1,5DN11402*CB******,2023-09-20 12:34:08,0,6,TRAILER
53,Washington,530159,2,1,4WWBGB6B*7N******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530217,1,1,4YDT29B2*BC******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530225,2,1,1GR1A062*NW******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530251,2,1,1S9CA544*WL189***,2023-09-15 02:07:06,1,6,TRAILER
53,Washington,530255,3,1,5RESX048*2S******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530257,2,1,7H2BE222*KD******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530292,1,1,1GRDM963*PM******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530310,2,1,1UYVS253*DM******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530334,2,1,4WRBS212*71******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530371,1,1,16V1D192*M4******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530386,2,1,1UYVS253*FU******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530394,2,1,5DN12534*2B******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530403,1,1,5RESX048*3S******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530455,1,1,5A8UE112*52******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530516,2,1,10BFB723*BF******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530518,2,1,1S9CS543*WL189***,2023-09-15 02:07:06,1,6,TRAILER
53,Washington,530535,1,1,13N64820*M1******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530541,2,1,5RETE038*7S******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530547,2,2,1E1H5X28*NR******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530601,2,1,1GRAA062*HW******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530642,2,1,4YDT2732*LX******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530648,2,1,1JJV532Y*TL******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530657,3,1,5PDCP102*NR******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530666,4,1,1PMS5293*Y1******,2023-09-15 02:07:06,0,6,TRAILER
53,Washington,530681,2,1,3H3V532C*LR******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540010,2,1,1W9FL482*GE285***,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540020,1,1,5HTSN422*47******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540040,1,1,1DW1A532*ES******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540055,1,1,3H3V532C*MR******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540065,3,1,16V3D222*N5******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540065,4,1,1UYVS253*EU******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540069,1,1,1RNF48A2*5R******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540076,3,1,1E1H5Y28*KR******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540089,1,1,1E9T6920*CE007***,2023-09-15 02:07:06,1,6,TRAILER
54,West Virginia,540100,2,1,5JW1U121*L1******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540113,2,1,5HLUT122*2F******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540118,2,1,40FG0422*K5******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540138,2,1,5MADS353*LC******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540165,2,1,16VDX142*K5******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540178,1,1,1GRAP062*MJ******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540215,1,1,1PLE0482*PP******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540226,1,1,5JYLT422*HP******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540233,2,1,5JYLB352*LP******,2023-09-15 02:07:06,0,6,TRAILER
54,West Virginia,540245,2,1,40FAK051*L1******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550008,2,1,3H3V532C*LT******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550010,1,1,1GRAA062*HB******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550014,2,1,1GR1P062*MJ******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550018,2,1,101BK263*WG******,2023-09-15 02:07:06,1,6,TRAILER
55,Wisconsin,550018,3,1,1DW1A532*DS******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550068,1,1,1E1H5Y28*MR******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550119,1,1,1UYVS253*K3******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550145,1,1,1UYVS253*WU******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550163,2,1,1DW1A532*2S******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550170,1,1,3H3V532C*LR******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550198,2,1,10BDAB23*GF******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550205,1,1,1P9XT483*HB343***,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550212,2,1,1JJV281D*HL******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550212,2,2,1JJV281D*GL******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550214,1,1,1JJV532D*KL******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550222,2,1,1GR4M062*NH******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550239,2,1,4X4TCKB2*KK******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550255,1,1,1GRAA962*4B******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550270,1,1,1PMA2442*T1******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550310,2,1,527SR532*HM******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550332,1,1,1JJV532D*KL******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550338,1,1,1B9AP383*NE601***,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550352,1,1,3H3V532C*MT******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550363,2,1,1E1D2N38*8R******,2023-09-15 02:07:06,1,6,TRAILER
55,Wisconsin,550366,2,1,1NNVX532*2M******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550436,1,1,7FUBB242*LK******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550448,1,1,1JJV532D*KL******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550468,1,1,3H3V532C*FT******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550520,1,1,1E1D1S28*XR******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550545,3,1,1DW1A482*KS******,2023-09-15 02:07:06,0,6,TRAILER
55,Wisconsin,550557,1,1,1UYVS253*N7******,2023-09-15 02:07:06,0,6,TRAILER
56,Wyoming,560011,2,1,1UYVS253*K6******,2023-09-15 02:07:06,0,6,TRAILER
56,Wyoming,560042,1,1,3H3V532C*MT******,2023-09-15 02:07:06,0,6,TRAILER
56,Wyoming,560042,2,1,1UYVS253*J2******,2023-09-15 02:07:06,0,6,TRAILER
56,Wyoming,560051,1,1,1C9SS562*5H473***,2023-09-15 02:07:06,0,6,TRAILER
56,Wyoming,560073,1,1,1JJV532D*NL******,2023-09-15 02:07:06,0,6,TRAILER
56,Wyoming,560096,1,1,1JJV532D*ML******,2023-09-15 02:07:06,0,6,TRAILER
56,Wyoming,560097,2,1,1UYVS253*BP******,2023-09-15 02:07:06,0,6,TRAILER
